method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,9.5,20260213,True,2.1682824766941948e-05,0.0,1362.870542012388,0.5587543312069743,2030,0.6319958207810267,0.5587543312069743,asm_oracle_ls
asm,9.5,20260214,True,1.09467034780955e-06,0.0,1127.9955419886392,0.5510112959613627,788,0.622317067368181,0.5510112959613627,asm_oracle_ls
asm,10.5,20260210,True,3.943262122942659e-06,0.0,1157.4187079968397,0.5547840797784146,1600,0.6286417172864088,0.5547840797784146,asm_oracle_ls
asm,10.5,20260211,True,0.0005376928134402143,0.0,1090.793333016336,0.6263346649368727,389,0.72159660619143,0.6263346649368727,asm_oracle_ls
asm,10.5,20260212,True,2.915893396074112e-06,0.0,1152.1191670035478,0.5446841122709601,1397,0.6145259339592887,0.5446841122709601,asm_oracle_ls
asm,10.5,20260213,True,3.223691836398215e-05,0.0,1118.3695829822682,0.5601130447659096,1692,0.6328631680565072,0.5601130447659096,asm_oracle_ls
asm,10.5,20260214,True,1.8152387164934357e-06,0.0,1092.9158329963684,0.5423708160771205,648,0.6123951646187575,0.5423708160771205,asm_oracle_ls
asm,11.5,20260210,True,7.0212917558845835e-06,0.0,1240.5584169900976,0.5593300415381928,1211,0.6335050304109492,0.5593300415381928,asm_oracle_ls
asm,11.5,20260211,True,0.0010134198583000194,0.0,1143.2743750046939,0.709590562171048,328,0.825867078730445,0.709590562171048,asm_oracle_ls
asm,11.5,20260212,True,3.598784670864907e-06,0.0,1045.1349169889,0.5495288250235277,1057,0.6199348337052727,0.5495288250235277,asm_oracle_ls
asm,11.5,20260213,True,5.938789210561103e-05,0.0,1121.8315420264844,0.5603741533272097,1427,0.6329122152676083,0.5603741533272097,asm_oracle_ls
asm,11.5,20260214,True,1.2806850415377866e-06,0.0,1169.9408749991562,0.5417965741561872,524,0.6115838469995413,0.5417965741561872,asm_oracle_ls
asm,12.5,20260210,True,1.1881973352901531e-05,0.0,1158.2553749904037,0.5654546790856889,905,0.6394971498489268,0.5654546790856889,asm_oracle_ls
asm,12.5,20260211,True,0.0016191964472781913,0.0,1323.959166998975,0.8262067565173494,277,0.9838181435486055,0.8262067565173494,asm_oracle_ls
asm,12.5,20260212,True,4.481067816337269e-06,0.0,1220.3679590020329,0.5499066528430446,811,0.6221832792312025,0.5499066528430446,asm_oracle_ls
asm,12.5,20260213,True,0.00010904929843123653,0.0,1125.1768749789335,0.5647227848941084,1220,0.6396271203468885,0.5647227848941084,asm_oracle_ls
asm,12.5,20260214,True,7.456351067871689e-07,0.0,1126.4759589976165,0.5482339490814535,445,0.6197266078192445,0.5482339490814535,asm_oracle_ls
asm,13.5,20260210,True,1.3105787945965779e-05,0.0,1160.4316250013653,0.5604201162301345,625,0.636171162142592,0.5604201162301345,asm_oracle_ls
asm,13.5,20260211,True,0.0032284144045361717,0.0,1191.9797089940403,1.0836027151139072,235,1.3307735184224831,1.0836027151139072,asm_oracle_ls
asm,13.5,20260212,True,4.768656616271907e-06,0.0,1365.2905830240343,0.545940004965566,661,0.6165878550691748,0.545940004965566,asm_oracle_ls
asm,13.5,20260213,True,0.00022456951388816123,0.0,1133.225792000303,0.5720496483034748,1044,0.6488358834630573,0.5720496483034748,asm_oracle_ls
asm,13.5,20260214,True,1.7077143846504885e-06,0.0,1147.7410000225063,0.5457570493916242,373,0.6153129183626341,0.5457570493916242,asm_oracle_ls
asm,14.5,20260210,True,3.579014556341142e-05,0.0,1180.038875027094,0.592024019293742,365,0.6667598618600795,0.592024019293742,asm_oracle_ls
asm,14.5,20260211,True,0.0049132387104837034,0.0,1146.0444169933908,1.3587727274306574,210,1.6939121756956537,1.3587727274306574,asm_oracle_ls
asm,14.5,20260212,True,1.3773082646055855e-05,0.0,1085.5864159821067,0.5405428578512118,555,0.6101697172562003,0.5405428578512118,asm_oracle_ls
asm,14.5,20260213,True,0.00036722001017404674,0.0,1357.4863329995424,0.5867208412641516,899,0.6685602337963122,0.5867208412641516,asm_oracle_ls
asm,14.5,20260214,True,2.941169033289084e-06,0.0,1198.5848750045989,0.5425666776556651,327,0.6108530775401101,0.5425666776556651,asm_oracle_ls
asm,15.5,20260210,True,0.004172594629892137,0.0,1143.9080830023158,1.2893615568251697,259,1.51169634311102,1.2893615568251697,asm_oracle_ls
asm,15.5,20260211,True,0.008075701936173922,0.0,1203.4307080029976,1.9346075022628824,179,2.380533500179539,1.9346075022628824,asm_oracle_ls
asm,15.5,20260212,True,2.856887781602399e-05,0.0,1179.402834008215,0.5473242467598953,476,0.6147041134160594,0.5473242467598953,asm_oracle_ls
asm,15.5,20260213,True,0.000584622165600837,0.0,1129.0900000021793,0.6190373316215143,775,0.7075272748866188,0.6190373316215143,asm_oracle_ls
asm,15.5,20260214,True,6.913487117123478e-06,0.0,1336.4795839879662,0.5519811486135446,284,0.6221391639245871,0.5519811486135446,asm_oracle_ls
asm,16.5,20260210,True,0.00751865177301952,0.0,1152.5983750179876,1.8779579598745222,203,2.2255183123673077,1.8779579598745222,asm_oracle_ls
asm,16.5,20260211,True,0.013172294030927092,0.0,1137.2647910029627,2.515528059646464,151,3.204739108401207,2.515528059646464,asm_oracle_ls
asm,16.5,20260212,True,3.7820279629630886e-05,0.0,1150.0320000050124,0.5543200973673239,408,0.6210340978719076,0.5543200973673239,asm_oracle_ls
asm,16.5,20260213,True,0.0009512637129940577,0.0,1179.5445419847965,0.6757042418544641,672,0.7755605297819181,0.6757042418544641,asm_oracle_ls
asm,16.5,20260214,True,1.1085136836210919e-05,0.0,1117.601250007283,0.5468047766424181,248,0.6152450385933497,0.5468047766424181,asm_oracle_ls
asm,17.5,20260210,True,0.011547531897276158,0.0,1320.000958017772,2.726766245285415,165,3.2112090198441026,2.726766245285415,asm_oracle_ls
