method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver
asm,5.0,20260221,True,2.169397241693731e-06,0.0,1327.3352089745458,0.5485511770411935,844,0.6199490483775396,0.5485511770411935,asm_oracle_ls
asm,5.0,20260222,True,3.732513550991592e-06,0.0,1199.9863339879084,0.556811728097011,2949,0.6287269092086705,0.556811728097011,asm_oracle_ls
asm,5.0,20260223,True,2.607813272034317e-07,0.0,1145.5608329852112,0.5565353365756666,8329,0.6275453004820022,0.5565353365756666,asm_oracle_ls
asm,5.0,20260224,True,6.442320694962762e-07,0.0,1123.4814159979578,0.5530279158325404,3715,0.625942294654283,0.5530279158325404,asm_oracle_ls
asm,5.0,20260225,True,1.042644415839939e-06,0.0,1142.4827910086606,0.549935631041853,4875,0.6221451304537438,0.549935631041853,asm_oracle_ls
asm,5.0,20260226,True,8.934169389566763e-07,0.0,1102.8914999915287,0.5483661353905461,4483,0.6195929997621722,0.5483661353905461,asm_oracle_ls
asm,5.0,20260227,True,7.994247633847775e-07,0.0,1319.7812080034055,0.5517195441973488,3874,0.6234728600404174,0.5517195441973488,asm_oracle_ls
asm,5.0,20260228,True,2.631782471574915e-07,0.0,1178.0300830141641,0.5510104527305278,7583,0.6231739725000898,0.5510104527305278,asm_oracle_ls
asm,5.0,20260229,True,6.707844803100713e-07,0.0,1106.3918329891749,0.5490940895627143,2413,0.6215701790858761,0.5490940895627143,asm_oracle_ls
asm,5.0,20260210,True,1.10370277607389e-06,0.1,1173.2189169852063,0.5502189003663168,5782,0.6224668154536973,0.5502189003663168,asm_oracle_ls
asm,5.0,20260211,True,2.7372312379095215e-06,0.1,1135.902999987593,0.5469747760200393,1529,0.618799188023963,0.5469747760200393,asm_oracle_ls
asm,5.0,20260212,True,5.643703511052241e-07,0.1,1063.2132090104278,0.5545858117630774,5831,0.6258036107044502,0.5545858117630774,asm_oracle_ls
asm,5.0,20260213,True,4.981719223316603e-07,0.1,1299.626707972493,0.5575706311839131,5378,0.6297830050342635,0.5575706311839131,asm_oracle_ls
asm,5.0,20260214,True,5.115185936449867e-07,0.1,1164.9259999976493,0.5635843170835798,2765,0.6366776602748858,0.5635843170835798,asm_oracle_ls
asm,5.0,20260215,True,9.923351979370818e-07,0.1,1111.9242919958197,0.5554025767045617,3595,0.6264766652967729,0.5554025767045617,asm_oracle_ls
asm,5.0,20260216,True,2.467198675380771e-06,0.1,1159.6524170017801,0.5495814414496902,780,0.6221914597135039,0.5495814414496902,asm_oracle_ls
asm,5.0,20260217,True,2.184615522091334e-06,0.1,1113.2020830118563,0.5457148290742285,1321,0.6175588647580029,0.5457148290742285,asm_oracle_ls
asm,5.0,20260218,True,1.2884539256331392e-06,0.1,1156.6520829801448,0.5577206533581752,1198,0.6264453814220695,0.5577206533581752,asm_oracle_ls
asm,5.0,20260219,True,3.434072882645717e-07,0.1,1331.8228749849368,0.5567172512875156,5901,0.6263692631487157,0.5567172512875156,asm_oracle_ls
asm,5.0,20260220,True,5.751730386112184e-07,0.1,1139.9192920071073,0.5600670902289491,5456,0.6307722452756352,0.5600670902289491,asm_oracle_ls
asm,5.0,20260221,True,2.3807581119982024e-06,0.1,1124.079208006151,0.5438761562187329,760,0.6161434346679084,0.5438761562187329,asm_oracle_ls
asm,5.0,20260222,True,3.2100387257815966e-06,0.1,1103.8054160017055,0.556845515857441,2654,0.6291964714030138,0.556845515857441,asm_oracle_ls
asm,5.0,20260223,True,3.056332372704375e-07,0.1,1137.91183300782,0.5565065382443408,7496,0.6276556311131235,0.5565065382443408,asm_oracle_ls
asm,5.0,20260224,True,5.941789868480325e-07,0.1,1339.1284170211293,0.5535365055072139,3344,0.6257597503476378,0.5535365055072139,asm_oracle_ls
asm,5.0,20260225,True,8.672370729307214e-07,0.1,1172.4300000059884,0.5470863774502827,4388,0.6191012505802802,0.5470863774502827,asm_oracle_ls
asm,5.0,20260226,True,8.73505129402273e-07,0.1,1139.0497079992201,0.5521011816296537,4035,0.6228565936896172,0.5521011816296537,asm_oracle_ls
asm,5.0,20260227,True,8.053839130897177e-07,0.1,1115.0684590102173,0.555410935788861,3487,0.6274403753868175,0.555410935788861,asm_oracle_ls
asm,5.0,20260228,True,3.5996489526826086e-07,0.1,1140.0981670012698,0.5498905944833763,6825,0.6220027036704328,0.5498905944833763,asm_oracle_ls
asm,5.0,20260229,True,9.015872461526962e-07,0.1,1175.8963750035036,0.5469460476178567,2172,0.6194128530872997,0.5469460476178567,asm_oracle_ls
asm,5.0,20260210,True,1.0729552407313962e-06,0.3,1466.0101249755826,0.5454381848575801,4497,0.6176601424653819,0.5454381848575801,asm_oracle_ls
asm,5.0,20260211,True,2.852760809538556e-06,0.3,1142.9288749932311,0.5469685666043145,1189,0.6198555617853433,0.5469685666043145,asm_oracle_ls
asm,5.0,20260212,True,5.256177986847819e-07,0.3,1210.4694160225336,0.551717962482296,4535,0.6237503218146571,0.551717962482296,asm_oracle_ls
asm,5.0,20260213,True,7.286718144630833e-07,0.3,1178.5005000128876,0.5542943530368897,4183,0.6268528089170959,0.5542943530368897,asm_oracle_ls
asm,5.0,20260214,True,5.402113893908287e-07,0.3,1137.1777080057655,0.5585845911164833,2150,0.6308967243387347,0.5585845911164833,asm_oracle_ls
asm,5.0,20260215,True,8.683553911054514e-07,0.3,1192.0461670088116,0.5555008142627944,2796,0.627112848490684,0.5555008142627944,asm_oracle_ls
asm,5.0,20260216,True,2.5378147668986372e-06,0.3,1174.7912910068408,0.5536165363832335,607,0.6249700834423702,0.5536165363832335,asm_oracle_ls
asm,5.0,20260217,True,2.9635560162576645e-06,0.3,1119.8277919902466,0.5433538933496053,1028,0.6154015913902628,0.5433538933496053,asm_oracle_ls
asm,5.0,20260218,True,1.3824971533913775e-06,0.3,1325.8120419923216,0.5476426598038002,932,0.6162041561080991,0.5476426598038002,asm_oracle_ls
asm,5.0,20260219,True,2.8387839331788217e-07,0.3,1240.4555839893874,0.5582277803102034,4590,0.6272258985182568,0.5582277803102034,asm_oracle_ls
asm,5.0,20260220,True,6.254892308188052e-07,0.3,1185.7703749847133,0.5593347449727605,4243,0.6302801382967417,0.5593347449727605,asm_oracle_ls
asm,5.0,20260221,True,2.1042792401809584e-06,0.3,1112.037834012881,0.5307176365695293,591,0.6024195803967163,0.5307176365695293,asm_oracle_ls
asm,5.0,20260222,True,2.787081799732247e-06,0.3,1190.9959159966093,0.5588117182297334,2064,0.6311352643146187,0.5588117182297334,asm_oracle_ls
asm,5.0,20260223,True,4.0216618928068867e-07,0.3,1130.3196249937173,0.5602134263356476,5830,0.6321083695109526,0.5602134263356476,asm_oracle_ls
asm,5.0,20260224,True,7.251153358945661e-07,0.3,1347.670916991774,0.5529185468035835,2600,0.6252208422765723,0.5529185468035835,asm_oracle_ls
asm,5.0,20260225,True,7.502850401395865e-07,0.3,1170.9695419995114,0.5514427982478137,3412,0.6235827544175542,0.5514427982478137,asm_oracle_ls
asm,5.0,20260226,True,9.107157548352345e-07,0.3,1124.400999979116,0.5487518033708652,3138,0.6195823240724737,0.5487518033708652,asm_oracle_ls
asm,5.0,20260227,True,1.5569376244876229e-06,0.3,1125.92645798577,0.5550716232232481,2712,0.6266903743793091,0.5550716232232481,asm_oracle_ls
asm,5.0,20260228,True,4.7524824353485335e-07,0.3,1152.8269999835175,0.5525793580142428,5308,0.6249062320984115,0.5525793580142428,asm_oracle_ls
asm,5.0,20260229,True,9.534374476687437e-07,0.3,1135.990832990501,0.5525382911068016,1689,0.6246884227747288,0.5525382911068016,asm_oracle_ls
asm,5.0,20260210,True,7.97140365127281e-07,0.5,1327.226041990798,0.5442998983690798,3212,0.6169162049948134,0.5442998983690798,asm_oracle_ls
asm,5.0,20260211,True,5.733749345416765e-06,0.5,1172.192375001032,0.541591412921687,850,0.6157551632906468,0.541591412921687,asm_oracle_ls
asm,5.0,20260212,True,6.827019511492047e-07,0.5,1157.6987919979729,0.5505810119829233,3240,0.623216875336382,0.5505810119829233,asm_oracle_ls
asm,5.0,20260213,True,1.1152761024034586e-06,0.5,1135.0052499910817,0.5515239806892486,2988,0.6244119383759298,0.5515239806892486,asm_oracle_ls
asm,5.0,20260214,True,6.522280784260562e-07,0.5,1128.7456249992829,0.5507374807177691,1536,0.6228575397171163,0.5507374807177691,asm_oracle_ls
asm,5.0,20260215,True,1.2014373729281538e-06,0.5,1144.9262079840992,0.5529387232473378,1997,0.624764880226891,0.5529387232473378,asm_oracle_ls
asm,5.0,20260216,True,3.29766250698302e-06,0.5,1175.409999996191,0.542229567693636,434,0.6156637481169621,0.542229567693636,asm_oracle_ls
asm,5.0,20260217,True,2.632125717576928e-06,0.5,1243.4490830055438,0.5404360493348459,734,0.6097139318572361,0.5404360493348459,asm_oracle_ls
asm,5.0,20260218,True,1.3169342208765142e-06,0.5,1159.6365830046125,0.5489024072801358,666,0.617765995117504,0.5489024072801358,asm_oracle_ls
asm,5.0,20260219,True,4.2542298840161685e-07,0.5,1132.4116670002695,0.5578754832743233,3278,0.6266726799573149,0.5578754832743233,asm_oracle_ls
asm,5.0,20260220,True,9.662628071140056e-07,0.5,1162.1936669980641,0.5582713752684132,3031,0.629582394951705,0.5582713752684132,asm_oracle_ls
asm,5.0,20260221,True,2.675624476104644e-06,0.5,1128.709834010806,0.5234078700821877,422,0.5961150998668556,0.5234078700821877,asm_oracle_ls
asm,5.0,20260222,True,1.0423345297081318e-06,0.5,1097.9033749899827,0.5629572976850488,1474,0.6354510922735671,0.5629572976850488,asm_oracle_ls
asm,5.0,20260223,True,5.53879889898308e-07,0.5,1320.0380000052974,0.5614799953084897,4164,0.6342672875869464,0.5614799953084897,asm_oracle_ls
asm,5.0,20260224,True,9.069470871019393e-07,0.5,1159.06920802081,0.5470211176372468,1858,0.6197716057480086,0.5470211176372468,asm_oracle_ls
asm,5.0,20260225,True,7.418225364578186e-07,0.5,1158.3270829869434,0.5453461735435806,2438,0.6172008930380358,0.5453461735435806,asm_oracle_ls
asm,5.0,20260226,True,9.704138788992576e-07,0.5,1203.7936660053674,0.5430923844533683,2242,0.6155576289824474,0.5430923844533683,asm_oracle_ls
asm,5.0,20260227,True,1.648913234518655e-06,0.5,1198.1389159918763,0.5511473255340089,1937,0.6226719975658358,0.5511473255340089,asm_oracle_ls
asm,5.0,20260228,True,5.979517791209389e-07,0.5,1184.8107919795439,0.551974335115902,3792,0.6246677339293505,0.551974335115902,asm_oracle_ls
asm,5.0,20260229,True,1.2351737999342773e-06,0.5,1263.1019999971613,0.5558648137611376,1206,0.6277983207558522,0.5558648137611376,asm_oracle_ls
asm,8.0,20260210,True,1.5049356192230682e-06,0.0,1205.4398330219556,0.5560327526817421,3188,0.6304819657229971,0.5560327526817421,asm_oracle_ls
asm,8.0,20260211,True,9.609003675058169e-05,0.0,1165.4804580030032,0.551324797141855,641,0.6266716186611768,0.551324797141855,asm_oracle_ls
asm,8.0,20260212,True,1.1113737561113774e-06,0.0,1188.9039170055185,0.5533876341037582,3545,0.6246389108323951,0.5533876341037582,asm_oracle_ls
