method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,5.0,20260212,True,5.344565554717749e-07,0.0,1611.309453845024,0.5563504099845886,7690,0.6271671652793884,0.5563504099845886,asm_oracle_ls_gpu,180.0,3.0
asm,5.0,20260210,True,6.529776899660964e-07,0.0,1615.1844263076782,0.5562567710876465,6568,0.628209114074707,0.5562567710876465,asm_oracle_ls_gpu,180.0,4.0
asm,5.0,20260211,True,3.336665575142736e-06,0.0,1601.820383220911,0.5671539902687073,2344,0.6391090750694275,0.5671539902687073,asm_oracle_ls_gpu,180.0,4.0
asm,5.0,20260212,True,6.431040707367561e-07,0.0,1629.4160224497318,0.5548359155654907,6352,0.6260825991630554,0.5548359155654907,asm_oracle_ls_gpu,180.0,4.0
asm,5.0,20260210,True,7.195629632073219e-07,0.0,1613.7846373021603,0.5545715689659119,5388,0.6272404193878174,0.5545715689659119,asm_oracle_ls_gpu,180.0,5.0
asm,5.0,20260211,True,7.785486641702795e-06,0.0,1619.7298467159271,0.5673933029174805,1649,0.6392714977264404,0.5673933029174805,asm_oracle_ls_gpu,180.0,5.0
asm,5.0,20260212,True,8.914598598539502e-07,0.0,1608.27099904418,0.5532832145690918,5257,0.6243584156036377,0.5532832145690918,asm_oracle_ls_gpu,180.0,5.0
asm,5.0,20260210,True,5.999980227223361e-07,0.0,1612.534075975418,0.549441933631897,4468,0.6216186285018921,0.549441933631897,asm_oracle_ls_gpu,180.0,6.0
asm,5.0,20260211,True,4.38707278552576e-06,0.0,1597.469050437212,0.573096752166748,1182,0.6451557278633118,0.573096752166748,asm_oracle_ls_gpu,180.0,6.0
asm,5.0,20260212,True,6.474734165239082e-07,0.0,1611.9269505143166,0.5567264556884766,4518,0.6280081272125244,0.5567264556884766,asm_oracle_ls_gpu,180.0,6.0
asm,5.0,20260210,True,6.925061847123448e-07,0.0,1611.422847956419,0.5499363541603088,3046,0.621819794178009,0.5499363541603088,asm_oracle_ls_gpu,180.0,8.0
asm,5.0,20260211,True,3.062691403636136e-05,0.0,1603.2108254730701,0.5690018534660339,643,0.6390013098716736,0.5690018534660339,asm_oracle_ls_gpu,180.0,8.0
asm,5.0,20260212,True,3.3811046905244993e-07,0.0,1646.8036025762558,0.5598565340042114,3417,0.6308436989784241,0.5598565340042114,asm_oracle_ls_gpu,180.0,8.0
asm,5.0,20260210,True,4.064301069941435e-06,0.0,1620.9463104605675,0.5508763790130615,2046,0.6216282248497009,0.5508763790130615,asm_oracle_ls_gpu,180.0,10.0
asm,5.0,20260211,True,0.00017736184517256346,0.0,1638.9811486005783,0.6059767007827759,408,0.6856257915496826,0.6059767007827759,asm_oracle_ls_gpu,180.0,10.0
asm,5.0,20260212,True,2.617100509925867e-07,0.0,1623.3598068356514,0.5578053593635559,2138,0.6296288371086121,0.5578053593635559,asm_oracle_ls_gpu,180.0,10.0
asm,5.0,20260210,True,2.3647896666495224e-06,0.0,1617.1164959669113,0.551925539970398,1292,0.6205974817276001,0.551925539970398,asm_oracle_ls_gpu,180.0,12.0
asm,5.0,20260211,True,0.0004302018518766348,0.0,1616.8860048055649,0.7134270668029785,282,0.8412483930587769,0.7134270668029785,asm_oracle_ls_gpu,180.0,12.0
asm,5.0,20260212,True,1.2808264659493955e-06,0.0,1614.9567663669586,0.5570128560066223,1120,0.6283079981803894,0.5570128560066223,asm_oracle_ls_gpu,180.0,12.0
asm,5.0,20260210,True,7.843488935607143e-07,0.0,1292.340125888586,0.5542191863059998,6426,0.626441478729248,0.5542191863059998,asm_oracle_ls_gpu,200.0,3.0
asm,5.0,20260211,True,1.5556586426036068e-06,0.0,1322.1356682479382,0.5502734780311584,2795,0.6233447790145874,0.5502734780311584,asm_oracle_ls_gpu,200.0,3.0
asm,5.0,20260212,True,6.213347485490358e-07,0.0,1304.6371340751648,0.5586711764335632,6216,0.6302018761634827,0.5586711764335632,asm_oracle_ls_gpu,200.0,3.0
asm,5.0,20260210,True,1.220897662612068e-06,0.0,1323.442980647087,0.5545406341552734,5318,0.6264935731887817,0.5545406341552734,asm_oracle_ls_gpu,200.0,4.0
asm,5.0,20260211,True,1.5336474628018071e-06,0.0,1316.858645528555,0.5502855777740479,1895,0.6235179901123047,0.5502855777740479,asm_oracle_ls_gpu,200.0,4.0
asm,5.0,20260212,True,4.594945476207275e-07,0.0,1306.0314394533634,0.5563729405403137,5142,0.6288115978240967,0.5563729405403137,asm_oracle_ls_gpu,200.0,4.0
asm,5.0,20260210,True,1.037352530526353e-06,0.0,1290.7700836658478,0.5533161759376526,4356,0.6251256465911865,0.5533161759376526,asm_oracle_ls_gpu,200.0,5.0
asm,5.0,20260211,True,3.3898565223430987e-06,0.0,1294.314831495285,0.5538985133171082,1338,0.6267285943031311,0.5538985133171082,asm_oracle_ls_gpu,200.0,5.0
asm,5.0,20260212,True,6.908706466853915e-07,0.0,1295.5571077764034,0.5559921264648438,4280,0.6278066039085388,0.5559921264648438,asm_oracle_ls_gpu,200.0,5.0
asm,5.0,20260210,True,6.80831095722622e-07,0.0,1302.6409447193146,0.5542494654655457,3633,0.6263672709465027,0.5542494654655457,asm_oracle_ls_gpu,200.0,6.0
asm,5.0,20260211,True,3.7793888638071166e-06,0.0,1287.8458984196186,0.5447515845298767,954,0.6174135804176331,0.5447515845298767,asm_oracle_ls_gpu,200.0,6.0
asm,5.0,20260212,True,8.453235828136342e-07,0.0,1297.7742031216621,0.5574554800987244,3645,0.6296002864837646,0.5574554800987244,asm_oracle_ls_gpu,200.0,6.0
