method,pv_level,seed,success,rmse,missing_ratio,runtime_ms,objective_value,n_matched,residual_raw,residual_trimmed,solver,pitch_um,focal_mm
asm,20.5,20260211,True,0.0008698379675754004,0.0,8.010654710233212,0.6246898770332336,924,0.7125492691993713,0.6246898770332336,asm_oracle_ls_gpu,100.0,3.0
asm,20.5,20260212,True,3.2624150440012996e-06,0.0,2.4753082543611526,0.5498560667037964,3363,0.621366560459137,0.5498560667037964,asm_oracle_ls_gpu,100.0,3.0
asm,21.5,20260210,True,4.2770033085970265e-06,0.0,2.4708211421966553,0.5542596578598022,3385,0.6253722310066223,0.5542596578598022,asm_oracle_ls_gpu,100.0,3.0
asm,21.5,20260211,True,0.000711712669920906,0.0,2.452128566801548,0.5726994276046753,802,0.6520402431488037,0.5726994276046753,asm_oracle_ls_gpu,100.0,3.0
asm,21.5,20260212,True,6.1168276243969805e-06,0.0,7.9154372215271,0.5495098829269409,2914,0.6207631230354309,0.5495098829269409,asm_oracle_ls_gpu,100.0,3.0
asm,22.5,20260210,True,2.6900049533287887e-06,0.0,14.835875481367111,0.5539836883544922,2970,0.6250119209289551,0.5539836883544922,asm_oracle_ls_gpu,100.0,3.0
asm,22.5,20260211,True,0.00041913351176515453,0.0,2.753494307398796,0.5507797002792358,746,0.6261157393455505,0.5507797002792358,asm_oracle_ls_gpu,100.0,3.0
asm,22.5,20260212,True,5.615397252874984e-06,0.0,2.6216302067041397,0.5484387278556824,2542,0.6204098463058472,0.5484387278556824,asm_oracle_ls_gpu,100.0,3.0
asm,23.5,20260210,True,4.706852597401065e-06,0.0,2.7332203462719917,0.5508808493614197,2578,0.6214349865913391,0.5508808493614197,asm_oracle_ls_gpu,100.0,3.0
asm,23.5,20260211,True,0.0005749974753925193,0.0,2.614322118461132,0.5541151165962219,696,0.6293622851371765,0.5541151165962219,asm_oracle_ls_gpu,100.0,3.0
asm,23.5,20260212,True,3.106623010224853e-06,0.0,3.4638214856386185,0.5477018356323242,2225,0.6200015544891357,0.5477018356323242,asm_oracle_ls_gpu,100.0,3.0
asm,0.5,20260210,True,2.1106555736020553e-07,0.0,3811.656653881073,0.557350754737854,29387,0.6292770504951477,0.557350754737854,asm_oracle_ls_gpu,100.0,4.0
asm,0.5,20260211,True,2.2081559868700056e-07,0.0,3.396223299205303,0.553939700126648,27912,0.625979483127594,0.553939700126648,asm_oracle_ls_gpu,100.0,4.0
asm,0.5,20260212,True,1.7171086780873752e-07,0.0,3.162011504173279,0.5543895363807678,29571,0.6263274550437927,0.5543895363807678,asm_oracle_ls_gpu,100.0,4.0
asm,1.5,20260210,True,2.909233388203226e-07,0.0,7.948975078761578,0.557634174823761,28163,0.6294909119606018,0.557634174823761,asm_oracle_ls_gpu,100.0,4.0
asm,1.5,20260211,True,2.985787662765576e-07,0.0,2.865632064640522,0.555974543094635,21172,0.6279447674751282,0.555974543094635,asm_oracle_ls_gpu,100.0,4.0
asm,1.5,20260212,True,1.8413469011817305e-07,0.0,2.9397010803222656,0.5540213584899902,28023,0.6260731220245361,0.5540213584899902,asm_oracle_ls_gpu,100.0,4.0
asm,2.5,20260210,True,2.4538936287272e-07,0.0,3.1662220135331154,0.5576303005218506,27339,0.6294999122619629,0.5576303005218506,asm_oracle_ls_gpu,100.0,4.0
asm,2.5,20260211,True,4.5468211108403496e-07,0.0,2.66855675727129,0.5561221241950989,16252,0.6275790333747864,0.5561221241950989,asm_oracle_ls_gpu,100.0,4.0
asm,2.5,20260212,True,2.0483797716384256e-07,0.0,2.774439752101898,0.5535622835159302,27224,0.6256046295166016,0.5535622835159302,asm_oracle_ls_gpu,100.0,4.0
asm,3.5,20260210,True,2.52708191905771e-07,0.0,2.942773513495922,0.5577366948127747,26430,0.6295883059501648,0.5577366948127747,asm_oracle_ls_gpu,100.0,4.0
asm,3.5,20260211,True,5.215140679380492e-07,0.0,2.722114324569702,0.5567677021026611,12130,0.6283541917800903,0.5567677021026611,asm_oracle_ls_gpu,100.0,4.0
asm,3.5,20260212,True,2.54610520347876e-07,0.0,3.4542540088295937,0.5537367463111877,25566,0.625647246837616,0.5537367463111877,asm_oracle_ls_gpu,100.0,4.0
asm,4.5,20260210,True,2.843177245444171e-07,0.0,2.960577607154846,0.5573698878288269,22986,0.6293045878410339,0.5573698878288269,asm_oracle_ls_gpu,100.0,4.0
asm,4.5,20260211,True,5.866973501223582e-07,0.0,2.70254909992218,0.5576958060264587,8812,0.6296402215957642,0.5576958060264587,asm_oracle_ls_gpu,100.0,4.0
asm,4.5,20260212,True,2.705921528360402e-07,0.0,2.748468890786171,0.5543411374092102,22238,0.6264695525169373,0.5543411374092102,asm_oracle_ls_gpu,100.0,4.0
asm,5.5,20260210,True,2.8774618029998903e-07,0.0,3.103594295680523,0.5571817755699158,19620,0.628984272480011,0.5571817755699158,asm_oracle_ls_gpu,100.0,4.0
asm,5.5,20260211,True,7.738422040014707e-07,0.0,4.512328654527664,0.5605578422546387,6607,0.632698118686676,0.5605578422546387,asm_oracle_ls_gpu,100.0,4.0
asm,5.5,20260212,True,4.682805169708598e-07,0.0,3.638381138443947,0.5527436137199402,19009,0.6248936653137207,0.5527436137199402,asm_oracle_ls_gpu,100.0,4.0
asm,6.5,20260210,True,4.1853450595380104e-07,0.0,2.6982491835951805,0.5561521053314209,16790,0.6280848383903503,0.5561521053314209,asm_oracle_ls_gpu,100.0,4.0
asm,6.5,20260211,True,1.8055879732944983e-06,0.0,2.7780234813690186,0.5618208646774292,5036,0.6332395076751709,0.5618208646774292,asm_oracle_ls_gpu,100.0,4.0
asm,6.5,20260212,True,4.297653731755081e-07,0.0,2.742089331150055,0.5533486604690552,16527,0.6256076693534851,0.5533486604690552,asm_oracle_ls_gpu,100.0,4.0
asm,7.5,20260210,True,8.113701521906389e-07,0.0,2.7930960059165955,0.5575515627861023,14496,0.629030168056488,0.5575515627861023,asm_oracle_ls_gpu,100.0,4.0
asm,7.5,20260211,True,5.1846196678674386e-06,0.0,2.815546467900276,0.5635956525802612,3846,0.6351929903030396,0.5635956525802612,asm_oracle_ls_gpu,100.0,4.0
asm,7.5,20260212,True,5.854151460839537e-07,0.0,2.756897360086441,0.5538316369056702,14572,0.6262257695198059,0.5538316369056702,asm_oracle_ls_gpu,100.0,4.0
asm,8.5,20260210,True,7.222685900111589e-07,0.0,2.749287523329258,0.5578238368034363,12466,0.6293297410011292,0.5578238368034363,asm_oracle_ls_gpu,100.0,4.0
asm,8.5,20260211,True,1.2122617041096514e-05,0.0,2.6730475947260857,0.5603170990943909,2917,0.63291996717453,0.5603170990943909,asm_oracle_ls_gpu,100.0,4.0
asm,8.5,20260212,True,4.6477232700410003e-07,0.0,2.6206448674201965,0.5546358823776245,12917,0.6272609829902649,0.5546358823776245,asm_oracle_ls_gpu,100.0,4.0
asm,9.5,20260210,True,9.812023458529145e-07,0.0,101.75203438848257,0.5583816170692444,10688,0.6297734379768372,0.5583816170692444,asm_oracle_ls_gpu,100.0,4.0
asm,9.5,20260211,True,2.9679350319527146e-05,0.0,2.6024701073765755,0.5554423332214355,2292,0.6283350586891174,0.5554423332214355,asm_oracle_ls_gpu,100.0,4.0
